price,sqft,bedroom,bathroom,balcony,age,ownership,flooring,furnishing,facing,parking,gated_security,locality,Children,Club,Fire,Gas,Gym,Intercom,Internet,Lift,Park,Security,Sewage,Shopping,Swimming,Visitor
6500000.0,1680,4,4,0,4,1,0,1,2,3,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23500000.0,4800,4,9,0,3,1,0,2,2,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6300000.0,1005,2,2,2,4,1,0,2,0,1,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500000.0,1100,2,3,2,3,1,0,3,2,2,1,Ejipura,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15000000.0,1300,3,2,0,4,1,3,2,3,2,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8200000.0,1350,2,2,1,3,1,1,2,1,2,1,Ejipura,0,0,1,1,0,0,1,1,1,1,1,1,0,0
18000000.0,2850,3,4,3,4,1,1,3,1,1,1,Ejipura,0,0,1,0,0,0,1,1,0,1,0,0,0,1
20000000.0,2800,3,3,0,2,1,3,2,1,2,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,2040,4,12,0,3,1,0,1,2,3,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200000.0,1200,2,2,1,3,1,1,3,0,1,1,Ejipura,1,0,0,0,0,0,0,1,0,1,1,1,0,0
14000000.0,1650,3,2,0,4,1,1,2,2,2,1,Ejipura,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25000000.0,1200,3,2,2,4,1,1,2,2,2,1,Ejipura,1,1,1,1,1,1,0,1,1,1,1,1,1,1
8000000.0,1000,2,2,2,4,1,0,2,2,2,1,Ejipura,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6400000.0,1200,2,2,1,3,1,2,2,0,1,1,Ejipura,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26000000.0,4050,4,7,1,4,1,1,2,2,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500000.0,1000,2,3,0,4,1,0,2,1,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6400000.0,1020,2,2,1,3,1,1,2,1,2,1,Ejipura,0,0,0,0,0,0,0,1,0,1,1,0,0,0
6900000.0,1100,2,2,1,3,1,1,2,3,2,1,Ejipura,1,0,1,0,0,0,1,1,1,1,1,1,0,0
8200000.0,1035,2,2,1,4,1,1,2,1,2,1,Ejipura,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7500000.0,1100,2,2,1,3,1,3,2,1,1,1,Goregontepalya,0,0,1,0,1,0,0,1,0,1,0,0,0,0
7200000.0,1180,3,2,2,4,1,1,3,2,2,1,Goregontepalya,0,1,1,0,0,0,1,1,0,1,0,0,0,1
7500000.0,1320,2,2,1,1,1,1,3,1,2,1,Goregontepalya,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13000000.0,3000,3,4,0,3,1,0,3,1,2,0,Goregontepalya,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000.0,1500,2,2,0,4,1,0,3,0,2,0,Goregontepalya,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59900000.0,4218,4,5,2,3,1,1,2,1,1,1,Goregontepalya,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25000000.0,2384,4,4,2,3,1,0,2,4,2,0,Goregontepalya,1,1,1,1,1,1,1,1,1,0,1,0,1,1
13000000.0,1478,2,2,2,4,1,1,2,1,2,1,Goregontepalya,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7000000.0,1550,3,2,0,4,1,0,1,2,2,1,Goregontepalya,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6400000.0,890,2,2,2,3,1,1,2,2,2,1,Goregontepalya,1,1,1,1,1,0,1,1,1,1,0,0,1,1
13000000.0,1575,3,3,2,4,1,0,2,1,2,1,Goregontepalya,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8497000.0,1207,2,2,2,5,1,3,2,2,2,1,Goregontepalya,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14000000.0,1650,3,2,2,3,1,0,2,2,2,1,Goregontepalya,1,1,1,1,0,1,0,1,1,1,1,0,1,1
7500000.0,1100,3,2,0,3,1,0,2,2,2,0,Goregontepalya,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9500000.0,1300,3,2,2,2,1,3,2,1,1,1,Goregontepalya,1,0,1,1,1,0,0,1,1,1,0,1,1,1
7500000.0,1300,3,2,0,4,1,0,2,2,2,1,Goregontepalya,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7500000.0,1290,3,2,0,2,1,0,2,2,2,1,Goregontepalya,0,1,0,0,1,1,0,1,0,1,0,0,1,1
5700000.0,1100,2,2,2,4,1,5,2,1,1,1,Goregontepalya,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8500000.0,1200,2,2,2,2,1,1,3,2,2,1,Goregontepalya,1,0,0,0,0,1,0,1,0,1,1,0,0,1
7500000.0,1200,2,2,2,3,1,3,2,2,1,1,Goregontepalya,0,0,1,1,0,0,1,1,1,1,1,1,0,0
11000000.0,1800,4,4,0,2,1,0,2,8,2,0,Goregontepalya,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10800000.0,1509,3,3,1,3,1,1,2,3,1,1,Goregontepalya,1,1,1,0,0,1,1,1,0,1,0,0,0,0
13500000.0,1395,3,2,2,0,1,1,1,2,2,1,Goregontepalya,1,0,1,0,1,1,1,1,1,1,1,0,1,1
15000000.0,1645,3,2,2,0,1,0,1,5,2,1,Goregontepalya,1,1,1,1,1,1,0,1,1,1,1,0,1,1
25000000.0,1980,2,2,3,5,1,0,2,8,2,1,Goregontepalya,1,1,1,1,1,0,0,1,1,1,1,0,1,1
13200000.0,1470,3,2,3,0,1,1,1,2,2,1,Gunjur,1,1,1,0,1,1,1,1,1,1,1,0,1,1
6500000.0,1135,2,2,2,2,1,1,3,3,1,1,Gunjur,1,1,0,0,1,1,1,1,1,1,1,0,1,1
6500000.0,1075,2,2,0,2,1,0,2,3,2,0,Gunjur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000.0,1050,2,2,2,2,1,1,2,2,2,1,Gunjur,1,1,1,0,1,1,0,1,1,1,1,0,1,1
7200000.0,1040,2,2,0,2,1,0,2,1,2,1,Gunjur,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8000000.0,1190,2,2,2,5,1,1,2,2,2,1,Gunjur,1,1,1,0,1,0,1,1,1,1,1,0,1,1
13000000.0,1535,3,3,3,1,1,1,2,2,2,1,Gunjur,1,1,1,0,1,1,1,1,1,1,1,1,1,1
8500000.0,1210,2,2,2,3,1,1,2,1,2,1,Gunjur,1,0,1,0,1,0,1,1,1,1,1,1,1,1
7500000.0,1500,3,2,1,0,1,4,1,2,2,1,Gunjur,1,1,1,0,1,1,1,1,1,1,1,1,1,0
20000000.0,1870,3,3,3,0,1,1,1,2,2,1,Gunjur,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5500000.0,1200,2,2,1,5,1,1,2,1,1,1,Gunjur,1,0,0,0,1,0,0,0,1,1,1,0,0,1
12000000.0,1245,2,2,4,5,1,1,2,1,2,1,Gunjur,1,1,1,1,1,0,1,1,1,1,1,0,1,1
16000000.0,1550,3,3,1,1,1,0,2,2,1,1,Gunjur,1,1,1,0,1,1,1,1,1,1,1,0,1,1
3200000.0,1000,2,2,1,3,1,1,2,5,1,1,Gunjur,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17500000.0,1685,3,3,2,1,1,1,2,2,1,1,Gunjur,1,1,1,0,1,1,0,1,1,1,1,1,1,1
2000000.0,500,1,1,1,5,1,1,1,0,2,1,Gunjur,0,0,0,0,0,0,0,1,1,1,0,0,0,0
16000000.0,1216,2,2,0,2,1,0,2,5,2,1,Gunjur,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12000000.0,1235,2,2,2,5,1,1,1,2,2,1,Gunjur,1,1,1,0,1,0,0,1,1,1,1,0,1,1
20000000.0,1675,3,3,2,1,1,1,3,1,2,1,Gunjur,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18700000.0,1950,3,3,2,0,1,0,2,5,1,1,Gunjur,1,1,1,1,1,1,0,1,1,1,1,1,1,1
17500000.0,1392,2,2,1,5,1,3,1,2,2,1,Gunjur,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7550000.0,591,1,1,0,0,1,1,1,1,2,1,Gunjur,1,1,1,1,1,0,0,1,1,1,0,0,0,0
7351000.000000001,1215,2,2,1,0,1,3,1,2,1,1,Gunjur,1,1,1,0,1,0,0,1,1,1,0,0,1,1
7500000.0,1200,2,2,2,0,1,1,1,2,1,1,Gunjur,0,0,1,0,1,0,0,1,0,1,0,0,0,0
14400000.0,1210,2,2,2,1,1,1,3,1,2,1,Gunjur,1,1,0,0,1,1,1,1,1,1,1,1,1,1
15300000.0,1282,3,3,3,0,1,1,1,5,2,1,Gunjur,1,0,1,0,1,0,0,1,1,1,1,0,1,1
26900000.0,2242,4,3,0,0,1,1,1,5,2,1,Gunjur,1,0,1,0,1,0,0,1,1,1,1,0,1,1
13500000.0,1440,3,3,3,0,1,1,1,5,2,1,Gunjur,1,1,1,1,1,1,0,1,1,1,1,0,1,1
18000000.0,1650,3,3,2,1,1,3,2,2,2,1,Gunjur,1,1,1,0,1,1,1,1,1,1,1,0,1,1
3400000.0,580,1,1,0,3,1,1,2,2,0,0,HAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400000.0,1175,2,2,1,4,1,1,2,2,2,1,HAL,0,0,1,0,0,1,1,1,1,1,1,1,0,1
5700000.0,1036,2,2,3,4,1,1,2,1,1,1,HAL,0,0,0,0,0,0,0,1,0,1,1,0,0,1
6700000.0,1030,2,2,0,4,1,0,2,5,2,0,HAL,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10000000.0,1356,3,2,0,4,1,1,3,1,2,1,HAL,1,0,0,0,0,1,0,0,1,1,0,0,0,1
14500000.0,1551,3,3,2,4,1,2,2,2,1,1,HAL,1,1,1,0,1,1,0,1,0,1,1,0,1,1
7500000.0,1100,2,2,3,3,1,3,2,4,2,1,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5000000.0,1000,2,2,2,2,1,1,1,3,0,0,HAL,1,1,0,0,0,0,0,1,0,0,0,0,0,1
7200000.0,1075,2,2,0,4,1,1,2,1,3,0,HAL,1,1,1,0,0,1,0,1,0,0,0,1,0,1
13000000.0,1195,3,2,1,4,1,1,2,2,2,1,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,1
6500000.0,1075,2,2,0,4,1,3,2,5,3,0,HAL,1,1,0,0,0,0,0,1,0,0,0,0,0,1
6400000.0,1062,2,2,2,4,1,1,2,3,1,1,HAL,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4500000.0,1050,2,2,1,3,1,1,2,2,2,1,HAL,0,0,1,0,0,1,0,1,0,1,0,0,0,0
9000000.0,1400,3,2,0,4,1,2,3,2,1,0,HAL,1,0,0,1,0,0,0,1,0,0,1,0,0,0
8200000.0,1450,3,3,0,3,1,0,2,1,2,0,HAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6300000.0,1150,2,2,2,4,1,3,2,2,2,1,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6000000.0,1030,2,2,1,4,1,3,2,2,2,1,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8400000.0,1168,2,2,2,4,1,1,2,2,1,1,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6000000.0,1008,2,2,2,4,1,1,3,3,2,0,HAL,1,0,1,0,1,0,0,1,0,0,0,0,0,0
9500000.0,1520,3,3,2,4,1,1,2,2,1,1,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9900000.0,1300,2,2,2,3,1,1,2,2,2,1,HAL,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4200000.0,963,2,2,2,4,1,1,3,1,0,0,HAL,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5700000.0,1050,2,2,1,4,1,1,2,2,2,1,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8500000.0,960,2,2,2,4,1,1,2,3,2,1,HAL,0,0,0,0,0,0,1,1,0,1,0,0,0,0
6000000.0,960,2,2,2,4,1,1,2,3,2,0,HAL,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23600000.0,1737,3,3,1,0,1,1,1,3,2,1,HAL,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6500000.0,642,1,1,1,0,1,1,1,2,1,1,HAL,1,1,0,0,1,0,0,1,1,1,1,1,1,0
6400000.0,666,1,1,1,0,1,0,1,2,2,1,HAL,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7600000.0,1300,3,2,4,4,1,1,2,2,1,1,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4500000.0,1200,2,2,2,3,1,0,2,2,1,1,Hebbal,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4300000.0,1000,2,2,2,4,1,2,2,4,0,0,Hebbal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000000.0,1505,2,2,3,3,1,1,1,3,2,1,Hebbal,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5500000.0,1050,2,2,3,3,1,0,2,3,1,0,Hebbal,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7000000.0,1200,3,2,3,3,1,0,2,2,1,0,Hebbal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000.0,1100,2,2,1,5,1,0,2,2,2,1,Hebbal,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10800000.0,1180,2,2,2,5,1,3,3,3,2,1,Hebbal,1,0,1,1,0,0,0,1,0,1,1,1,0,1
4500000.0,893,2,2,1,2,1,0,2,1,1,1,Hebbal,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4500000.0,1234,2,2,2,4,1,1,2,2,2,0,Hebbal,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6800000.0,1125,2,2,1,5,1,1,3,2,0,1,Hebbal,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25000000.0,2056,3,3,0,1,1,1,3,1,1,1,Hebbal,1,1,0,0,1,1,1,1,1,1,1,0,0,1
4600000.0,920,2,2,1,4,1,1,2,1,2,1,Hebbal,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9000000.0,1540,3,3,2,4,1,1,2,4,2,1,Hebbal,1,1,1,0,1,1,0,1,1,1,0,0,1,1
5200000.0,1200,2,2,2,4,1,1,2,2,2,1,Hebbal,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9000000.0,1450,3,3,1,4,1,0,2,2,1,1,Hebbal,0,0,1,0,1,1,0,1,0,1,0,0,0,0
5300000.0,1000,2,2,1,4,1,3,2,3,2,1,Hebbal,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8700000.0,1267,3,3,1,1,1,3,2,2,2,1,Hebbal,1,0,0,0,0,0,0,1,0,1,0,0,0,1
5000000.0,925,2,2,1,4,1,1,1,2,2,1,Hebbal,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8200000.0,1600,3,2,2,4,1,1,2,3,1,1,Hebbal,0,0,1,0,0,1,0,1,0,1,0,0,0,1
8800000.0,837,2,2,2,0,1,1,1,5,2,1,Hebbal,1,1,1,0,1,0,0,1,0,1,1,0,1,1
3500000.0,720,1,2,0,3,1,1,2,2,2,1,Hebbal,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8500000.0,1550,3,2,5,4,1,1,2,2,2,1,Hebbal,0,1,0,0,1,1,0,1,0,1,0,0,0,0
5000000.0,1163,2,2,2,4,1,1,3,2,1,1,Hebbal,1,0,1,0,1,1,1,1,1,1,1,1,0,1
9900000.0,1735,3,3,3,5,1,1,1,1,2,0,Hebbal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11500000.0,1104,2,2,1,0,1,1,1,2,2,1,Hebbal,1,1,1,0,1,0,1,1,1,1,0,1,1,0
21500000.0,5000,4,9,5,3,1,1,2,3,2,0,Hoodi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000.0,1430,3,2,2,5,1,1,2,2,1,0,Hoodi,1,1,1,1,1,1,1,1,1,0,1,1,1,1
7500000.0,752,1,1,1,0,1,1,1,1,2,1,Hoodi,0,1,0,0,1,0,0,1,1,1,0,0,1,1
21000000.0,1802,3,2,3,5,1,0,2,2,1,1,Hoodi,1,1,1,0,1,1,1,1,1,1,1,0,1,1
9900000.0,1200,2,2,3,3,1,1,2,3,1,1,Hoodi,1,1,0,0,1,1,0,1,1,1,1,1,1,1
11500000.0,1200,2,2,1,3,1,1,2,2,2,1,Hoodi,1,1,1,0,1,1,1,1,1,1,1,0,1,1
7200000.0,1190,2,2,1,4,1,1,2,6,1,0,Hoodi,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24000000.0,1710,3,3,2,0,1,1,1,1,2,1,Hoodi,1,1,1,0,1,0,0,1,1,1,1,0,1,1
19500000.0,1945,3,3,4,4,1,1,2,0,1,1,Hoodi,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7000000.0,1500,2,2,0,4,1,3,2,4,2,1,Hoodi,0,0,0,0,0,0,0,0,1,1,0,0,1,1
15400000.0,1427,3,3,3,0,1,1,1,1,2,1,Hoodi,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9700000.0,1107,2,2,2,0,1,1,1,1,2,1,Hoodi,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5500000.0,1177,2,2,0,4,1,3,2,2,2,1,Hoodi,1,1,1,0,1,0,0,1,1,1,1,0,0,1
8000000.0,1175,2,2,1,3,1,1,2,3,2,1,Hoodi,1,1,0,0,1,0,0,1,0,1,0,0,1,0
6500000.0,1000,2,2,2,4,1,1,2,2,2,1,Hoodi,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16900000.0,1530,3,2,2,0,1,1,1,2,2,1,Hoodi,1,1,1,0,1,0,0,1,1,1,1,0,1,1
40000000.0,2753,3,3,2,0,1,1,1,5,1,1,Hoodi,1,1,0,0,1,1,0,1,1,1,0,0,1,0
12500000.0,1490,3,3,1,4,1,1,3,1,2,1,Hoodi,1,1,0,0,1,0,0,1,0,1,0,1,1,0
20000000.0,1600,3,3,2,3,1,1,2,2,1,1,Hoodi,1,1,1,0,1,1,1,1,1,1,1,0,1,1
9500000.0,1100,2,2,2,3,1,1,2,1,2,1,Hoodi,1,1,1,0,1,1,1,1,1,1,0,0,1,1
7200000.0,1065,2,2,2,3,1,1,2,3,2,1,Hoodi,1,1,0,0,1,1,0,1,0,1,0,0,0,1
7700000.0,740,1,1,1,5,1,1,2,1,2,1,Hoodi,1,1,1,1,1,1,0,1,1,1,1,0,1,1
8200000.0,1166,2,2,2,4,1,0,2,2,2,1,Hoodi,1,1,0,0,1,1,0,1,0,1,0,0,1,0
15000000.0,1535,3,3,1,2,1,2,1,1,2,1,Hoodi,0,0,0,0,1,0,0,1,0,1,0,0,0,0
36000000.0,2912,4,4,2,4,1,1,2,1,1,1,Hoodi,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4000000.0,954,2,2,1,2,1,0,2,2,2,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000.0,1300,4,7,0,5,1,0,2,1,0,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000.0,1653,3,3,3,5,1,3,2,1,1,1,Hosahalli,1,0,0,0,0,0,0,1,1,1,0,0,0,1
10500000.0,1326,2,2,2,0,1,1,1,3,1,1,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,0,1,1
13500000.0,1600,3,3,0,0,1,0,2,1,2,1,Hosahalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10000000.0,1653,3,3,3,2,1,3,1,1,1,1,Hosahalli,1,1,1,1,1,0,1,1,1,1,1,1,1,1
6000000.0,1062,2,2,2,3,1,1,2,1,1,1,Hosahalli,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2300000.0,720,1,1,2,2,1,3,3,3,2,1,Hosahalli,1,1,1,0,0,0,0,1,1,1,1,1,1,1
5000000.0,1150,2,2,3,3,1,1,2,1,2,1,Hosahalli,1,0,1,0,0,1,1,1,1,1,1,1,0,1
6300000.0,1320,2,2,3,3,1,1,2,2,2,1,Hosahalli,1,1,1,0,1,1,0,1,1,1,1,0,0,1
2700000.0,750,1,1,1,3,1,0,1,1,2,1,Hosahalli,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2700000.0,650,1,1,0,5,1,1,2,1,0,1,Hosahalli,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4000000.0,831,2,2,0,5,1,0,1,2,2,1,Hosahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3500000.0,750,1,1,2,3,1,0,2,0,2,1,Hosahalli,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4000000.0,1050,2,2,2,4,1,1,2,2,2,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200000.0,1010,2,2,0,3,1,0,1,2,0,1,Hosahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21000000.0,4000,4,16,0,5,1,0,2,3,2,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000.0,1350,2,2,3,5,1,0,2,2,2,1,Hosahalli,0,0,0,0,0,1,1,1,0,1,0,0,0,0
5500000.0,900,2,2,0,0,1,0,1,2,1,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000.0,1600,4,8,0,5,1,0,2,2,2,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000.0,1030,2,2,2,3,1,1,2,2,1,1,Hosahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000000.0,902,2,2,1,3,1,1,2,1,2,1,Hosahalli,0,0,1,0,1,0,0,1,1,1,0,0,1,0
7500000.0,1090,2,2,1,3,1,0,1,1,2,1,Hosahalli,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23000000.0,4800,4,7,0,5,1,0,2,2,2,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000.0,2006,3,3,1,2,1,1,3,2,2,1,Hosahalli,1,1,1,0,1,1,1,1,1,1,1,1,1,1
9000000.0,1103,2,2,1,5,1,1,1,2,2,1,Hosahalli,1,1,1,0,1,1,1,1,1,1,1,1,1,1
6000000.0,1100,2,2,3,2,1,0,2,4,2,1,Hosahalli,1,1,1,0,1,0,0,1,1,1,0,0,1,1
6000000.0,1200,2,2,3,3,1,1,3,0,2,1,Hosahalli,1,1,0,0,1,0,0,1,0,1,0,0,1,0
18000000.0,1911,3,3,2,5,1,1,1,2,2,1,Hosahalli,1,1,1,1,1,1,0,1,1,1,1,0,1,1
16000000.0,1850,3,3,2,5,1,0,2,2,2,1,Hosahalli,1,1,1,1,1,0,0,1,1,1,1,0,1,1
13000000.0,1000,2,2,2,5,1,1,2,2,2,1,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5850000.0,1095,2,2,2,3,1,1,2,0,1,1,Hosahalli,1,1,0,0,1,1,0,1,0,1,1,0,1,1
10000000.0,1800,3,3,4,3,1,1,2,1,2,1,Hosahalli,1,1,0,1,0,1,0,1,1,1,1,0,1,1
13000000.0,1206,2,2,1,5,1,1,1,2,1,1,Hosahalli,1,1,1,1,1,1,0,1,1,1,1,1,1,1
12400000.0,1204,2,2,1,5,1,1,1,3,1,1,Hosahalli,1,1,0,0,1,0,1,1,1,1,1,0,1,1
9900000.0,1200,2,2,2,5,1,3,2,2,1,1,Hosahalli,1,1,1,0,1,1,1,1,1,1,1,0,1,1
9900000.0,1143,2,2,1,5,1,1,1,2,2,1,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9500000.0,1800,3,3,3,2,1,0,2,1,2,1,Hosahalli,1,1,1,0,1,0,0,1,1,1,1,1,1,1
9500000.0,1066,2,2,1,0,1,1,1,2,2,1,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12000000.0,1451,3,2,1,5,1,0,1,7,1,0,Hosahalli,1,1,1,0,0,0,0,1,1,0,1,0,1,1
12000000.0,1200,2,2,2,5,1,1,1,6,1,1,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13200000.0,1477,3,2,0,1,1,0,1,2,2,1,Hosahalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13000000.0,1200,2,2,1,0,1,0,1,1,2,1,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8800000.0,1146,2,2,1,5,1,2,1,2,1,1,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17900000.0,1711,3,3,1,0,1,1,1,2,1,1,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,0,1,1
13000000.0,1146,2,2,1,0,1,1,1,2,2,1,Hosahalli,1,0,1,0,1,0,0,1,0,1,1,1,1,1
10000000.0,956,2,2,1,0,1,1,1,2,2,1,Hosahalli,0,1,1,0,1,0,0,1,1,1,0,0,0,0
11800000.0,1206,2,2,1,5,1,1,1,0,1,1,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18700000.0,1726,3,3,1,0,1,1,1,2,2,1,Hosahalli,1,1,0,0,1,0,0,1,0,1,1,0,1,0
19500000.0,1860,3,3,1,5,1,1,2,2,1,1,Hosahalli,1,1,0,0,1,0,0,1,0,1,1,0,1,1
14200000.0,1280,2,2,2,1,1,1,2,3,1,1,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000000.0,2400,4,10,2,3,1,1,2,2,2,0,Hosakerahalli,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20000000.0,1500,4,8,1,3,1,0,2,3,2,1,Hosakerahalli,1,0,0,0,0,1,1,0,0,1,0,1,0,1
13000000.0,1100,2,2,0,2,1,0,2,1,2,0,Hosakerahalli,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7718000.000000001,1135,2,2,0,0,1,0,2,2,2,1,Hosakerahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16000000.0,2000,3,3,1,0,1,1,1,1,2,1,Hosakerahalli,0,0,1,0,0,0,0,1,0,1,0,0,0,0
14000000.0,1200,4,3,0,4,1,0,2,2,3,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076000.0,940,2,2,2,0,1,1,1,5,2,1,Hosakerahalli,1,1,0,0,1,0,0,1,0,1,0,0,1,1
24000000.0,2400,3,3,2,4,1,0,2,8,1,0,Hosakerahalli,0,0,0,0,0,0,0,0,1,0,1,0,0,1
13000000.0,2520,3,3,0,3,1,0,2,1,2,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000.0,1800,4,4,0,4,1,0,1,1,0,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200000.0,950,2,2,2,4,1,0,2,5,1,1,Hosakerahalli,0,0,0,1,0,0,1,1,0,1,0,0,0,0
6000000.0,1200,2,2,0,3,1,0,2,1,2,1,Hosakerahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5500000.0,1200,2,2,0,3,1,0,1,2,2,1,Hosakerahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7000000.0,970,2,2,0,4,1,0,2,2,2,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000.0,5350,4,6,0,3,1,0,0,1,0,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000.0,3280,4,5,0,5,1,0,3,2,1,0,Hosakerahalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0
